dimension,ori_mean,ori_std,mod_mean_Human_Plagiarism_(Base),mod_std_Human_Plagiarism_(Base),shift_mean_Human_Plagiarism_(Base),shift_std_Human_Plagiarism_(Base),mod_mean_Human_Plagiarism_+_DSP,mod_std_Human_Plagiarism_+_DSP,shift_mean_Human_Plagiarism_+_DSP,shift_std_Human_Plagiarism_+_DSP,mod_mean_Original_+_DSP,mod_std_Original_+_DSP,shift_mean_Original_+_DSP,shift_std_Original_+_DSP,mod_mean_AI_Generation_(Base),mod_std_AI_Generation_(Base),shift_mean_AI_Generation_(Base),shift_std_AI_Generation_(Base),mod_mean_AI_+_DSP,mod_std_AI_+_DSP,shift_mean_AI_+_DSP,shift_std_AI_+_DSP
546,-0.582973,1.262397,-0.357507,1.280463,0.249628,1.387176,-0.382400,1.218365,0.222011,1.377023,-0.564066,1.239863,-0.001423,0.579165,-0.235403,1.270563,0.327172,1.662927,-0.273935,1.229267,0.288236,1.653124
547,0.062303,1.380572,0.079430,1.355093,-0.034208,1.348220,0.056494,1.297199,-0.055830,1.406039,0.046622,1.328992,0.029678,0.596414,0.145557,1.203378,0.131103,1.729244,0.142335,1.217047,0.128304,1.767698
548,-0.187536,1.581197,0.155523,1.736263,0.356044,1.770314,-0.006016,1.620709,0.185430,1.708272,-0.236297,1.596066,-0.055262,0.772698,0.411765,1.440668,0.598153,2.025574,0.243564,1.458395,0.426637,2.089186
549,0.152502,1.270443,0.164598,1.144694,0.043718,1.331060,0.089455,1.187561,-0.038820,1.353272,0.122826,1.278609,-0.053535,0.610984,-0.342941,1.144399,-0.518804,1.636130,-0.413864,1.167103,-0.590160,1.649235
550,0.345225,1.276966,0.279278,1.428269,-0.104102,1.585673,0.168076,1.382087,-0.213141,1.476203,0.224776,1.340254,-0.086523,0.672902,-0.051195,1.284130,-0.360964,1.718212,-0.063713,1.273145,-0.374587,1.738011
551,0.181686,2.371625,0.063825,2.164421,-0.098410,1.988264,0.185493,2.071905,0.009589,1.936313,0.289767,2.252926,0.100504,0.794317,-0.074563,2.088643,-0.258171,2.925755,0.117860,2.051877,-0.071278,2.943522
552,-1.171455,1.521587,-1.125699,1.379052,0.102513,1.499793,-1.169547,1.468838,0.059534,1.545945,-1.155306,1.590303,-0.037710,0.658936,-1.624566,1.541606,-0.508551,2.074786,-1.540856,1.550504,-0.424013,2.098630
553,-1.068863,1.572942,-1.005841,1.453480,0.105814,1.623708,-1.130883,1.547205,-0.011948,1.647701,-1.125764,1.631416,-0.100296,0.726837,-0.692137,1.593224,0.328156,2.143667,-0.670082,1.541481,0.351191,2.120450
554,-0.157111,1.346244,-0.258707,1.283929,-0.186658,1.523683,-0.212963,1.289788,-0.135355,1.575129,-0.154116,1.327102,0.078732,0.629332,-0.856627,1.389704,-0.626853,1.824488,-0.937112,1.370026,-0.703741,1.840357
555,0.458682,1.450490,0.602341,1.492751,0.158937,1.441164,0.486518,1.518510,0.045855,1.582386,0.394664,1.528313,-0.080365,0.695425,-0.483350,1.345039,-0.955307,1.841303,-0.339984,1.358425,-0.815961,1.879163
556,0.791997,1.278497,0.763008,1.210721,-0.114374,1.190405,0.739565,1.233676,-0.154070,1.271361,0.674656,1.208427,-0.026300,0.592124,0.835578,1.131977,0.142256,1.539982,0.964413,1.186709,0.267461,1.622530
557,0.567416,1.423099,0.499095,1.318030,-0.082279,1.455387,0.409690,1.393956,-0.166640,1.438847,0.495700,1.465536,-0.062198,0.616202,0.464519,1.309144,-0.094470,1.809367,0.280709,1.317707,-0.277754,1.827248
558,0.026322,1.232875,0.194523,1.217038,0.148555,1.222199,0.134433,1.253985,0.088742,1.329375,-0.004911,1.298638,-0.013234,0.652283,-0.303944,1.242081,-0.313475,1.673260,-0.561734,1.264922,-0.569378,1.705804
559,0.877177,1.312280,0.825077,1.429740,0.004220,1.489729,0.882525,1.356023,0.059742,1.519606,0.936763,1.321727,0.008444,0.750996,0.327276,1.419173,-0.601046,1.892311,0.413218,1.423528,-0.515817,1.931016
560,-0.847149,1.535803,-0.686274,1.637466,0.161278,1.618407,-0.798354,1.626288,0.046167,1.627720,-0.926027,1.556867,-0.077278,0.691522,-0.993217,1.394194,-0.145311,1.962059,-1.126236,1.411698,-0.276570,1.977021
561,0.037464,1.272769,0.148496,1.230653,0.187819,1.254753,0.109836,1.287416,0.147823,1.349832,0.089486,1.329232,-0.020050,0.669034,-0.093344,1.238684,-0.201464,1.729036,-0.199139,1.254075,-0.307995,1.754592
562,-1.476612,1.756746,-1.356820,1.668236,0.110879,1.731155,-1.315967,1.631947,0.144847,1.768786,-1.434706,1.717848,0.051129,0.794125,-0.749840,1.792131,0.742788,2.369866,-0.726924,1.724443,0.765474,2.336799
563,-0.295353,1.972869,-0.106407,1.826299,0.098704,1.657653,0.089989,1.952939,0.281363,1.831791,-0.259342,2.042110,0.130423,0.787327,-0.102079,1.810339,0.294632,2.383392,0.040252,1.760770,0.432737,2.413111
564,0.694674,1.290642,0.791980,1.354656,0.063978,1.180108,0.796457,1.382307,0.066969,1.213076,0.714764,1.357705,0.051585,0.573804,0.397843,1.301630,-0.264525,1.738474,0.365276,1.325161,-0.296079,1.788203
565,-0.228192,1.494864,-0.111460,1.367212,0.164468,1.554242,-0.110589,1.353722,0.161472,1.596567,-0.161210,1.410583,0.021857,0.646890,0.144181,1.354741,0.334447,1.875163,0.217027,1.383195,0.404117,1.927348
566,-0.103483,1.649043,-0.281389,1.668419,-0.260349,1.568052,-0.307259,1.651344,-0.287177,1.611662,-0.222292,1.611173,-0.042376,0.645098,0.011557,1.344167,0.197267,1.933653,0.032980,1.368649,0.215779,1.997746
567,0.117620,1.419641,0.105478,1.362069,-0.097176,1.402053,0.221538,1.382103,0.021706,1.353983,0.135816,1.414931,0.094863,0.605404,0.421921,1.195151,0.382834,1.799104,0.583993,1.188075,0.544994,1.804883
568,-0.482630,1.207079,-0.573892,1.238076,-0.065958,1.277472,-0.502920,1.213762,-0.001433,1.337813,-0.430887,1.169261,0.034325,0.600819,-0.376443,1.263272,0.087429,1.642058,-0.381710,1.238521,0.081867,1.643862
569,0.752012,1.367453,0.603816,1.248807,-0.195277,1.391170,0.584995,1.308135,-0.210025,1.390991,0.674505,1.342695,-0.036724,0.647097,0.160366,1.351833,-0.550148,1.793080,0.242867,1.346704,-0.467997,1.821275
570,-0.536059,1.297581,-0.493302,1.512622,0.076724,1.458519,-0.452239,1.494686,0.112216,1.469047,-0.472625,1.331628,0.036438,0.544867,0.059185,1.230016,0.567925,1.747603,0.027271,1.165898,0.535582,1.717132
571,-0.293281,1.129941,-0.464474,1.149631,-0.184894,1.355180,-0.469512,1.123632,-0.195650,1.283177,-0.317999,1.178404,-0.006277,0.539283,0.241196,1.240369,0.551112,1.598937,0.153521,1.205961,0.464343,1.594064
572,0.106500,1.156265,-0.103912,1.166933,-0.264787,1.271880,-0.057392,1.209953,-0.213753,1.263660,0.083744,1.220097,0.024375,0.574504,0.347911,1.120964,0.288242,1.576580,0.260258,1.118898,0.201765,1.587816
573,0.452897,1.505957,0.376274,1.615647,-0.118013,1.439396,0.451096,1.548190,-0.050082,1.398882,0.455087,1.500754,0.047450,0.634055,0.822093,1.336109,0.414301,1.877438,0.899386,1.353264,0.491173,1.929748
574,0.187897,1.250974,0.327940,1.218596,0.253923,1.410093,0.245793,1.279123,0.169124,1.455429,0.283403,1.254023,-0.011444,0.741333,-0.130239,1.250168,-0.422286,1.678221,0.052364,1.269779,-0.240621,1.731848
575,-0.656532,1.366790,-0.582869,1.307877,0.066586,1.305242,-0.583706,1.243309,0.056963,1.315668,-0.648098,1.348492,0.020640,0.605915,-0.617534,1.207164,0.053713,1.683491,-0.527263,1.215118,0.143927,1.703554
576,-0.101526,1.245755,-0.017049,1.216925,0.129558,1.300383,-0.068868,1.166146,0.068799,1.295765,-0.110355,1.179280,-0.043939,0.563944,-0.103570,1.319549,-0.036928,1.711133,-0.077438,1.303366,-0.011233,1.724665
577,0.179046,1.195080,0.079145,1.111383,-0.126942,1.147537,0.151395,1.155538,-0.054996,1.188601,0.178480,1.189969,0.026758,0.575854,0.004024,1.013547,-0.150881,1.453852,-0.001706,1.056744,-0.155327,1.521960
578,-0.254756,1.209686,-0.184395,1.084815,0.171602,1.062418,-0.265201,1.091839,0.097981,1.141588,-0.219137,1.212101,-0.066230,0.602912,-0.392903,1.281658,-0.239377,1.660200,-0.408459,1.212011,-0.255408,1.632083
579,0.662708,1.163482,0.578516,1.122850,-0.120360,1.077930,0.634682,1.109811,-0.064264,1.114801,0.661579,1.133221,0.033250,0.558024,0.378473,1.216472,-0.249812,1.559410,0.349298,1.207582,-0.279180,1.579862
580,-0.416123,1.498392,-0.347608,1.600290,0.024540,1.615944,-0.602459,1.628713,-0.223141,1.672330,-0.574705,1.577380,-0.122330,0.770968,0.299502,1.547973,0.751707,1.980388,0.277375,1.537452,0.728859,2.027091
581,-0.003902,1.281725,-0.473702,1.394768,-0.522452,1.444342,-0.414412,1.370402,-0.463828,1.457713,-0.092977,1.371116,-0.038062,0.697201,-0.681874,1.571880,-0.628995,1.993249,-0.559727,1.527444,-0.505585,1.963250
582,-0.268754,1.587167,-0.121391,1.669519,0.057198,1.426311,-0.156076,1.714608,0.008861,1.572657,-0.383934,1.629018,-0.021593,0.744533,-0.370005,1.422343,-0.000793,2.059762,-0.624887,1.484207,-0.258771,2.111946
583,-0.458202,1.354054,-0.493163,1.520038,-0.069974,1.444918,-0.448465,1.400000,-0.026941,1.398956,-0.456158,1.392220,0.035657,0.655251,-0.826598,1.359511,-0.333866,1.867129,-0.906803,1.291905,-0.413680,1.870430
584,0.067129,1.218453,0.110753,1.105732,0.117907,1.377145,0.177802,1.142750,0.185971,1.417463,0.182180,1.151120,0.043512,0.581160,0.181602,1.189562,0.043276,1.556574,0.144336,1.198386,0.006294,1.603942
585,-0.331836,1.308172,-0.210632,1.297164,0.128875,1.435609,-0.108158,1.256216,0.222515,1.466529,-0.218277,1.261319,0.112694,0.781108,0.014748,1.352324,0.345367,1.772581,0.090406,1.307175,0.422786,1.780379
586,-0.176424,1.666685,-0.084266,1.567582,0.144866,1.691605,0.003884,1.545411,0.225377,1.691880,-0.089590,1.643989,0.044830,0.666034,-0.214043,1.360151,-0.079137,2.089455,-0.384787,1.364528,-0.252722,2.105430
587,-0.342819,1.229548,-0.364101,1.110355,-0.082774,1.282800,-0.313131,1.128878,-0.036509,1.309370,-0.340331,1.229851,0.065277,0.585168,0.310394,1.181283,0.716964,1.596403,0.253379,1.193757,0.657764,1.620448
588,0.559569,1.072782,0.428880,1.121304,-0.165650,1.096651,0.474257,1.126172,-0.119261,1.146572,0.529523,1.153493,0.002127,0.547593,0.692908,1.042503,0.164444,1.457836,0.722443,1.039533,0.195265,1.477925
589,-0.451384,1.383066,-0.633104,1.429702,-0.243060,1.618783,-0.696459,1.379649,-0.311481,1.538260,-0.594916,1.409699,-0.082291,0.597527,-0.211791,1.328937,0.302956,1.836212,-0.316940,1.322967,0.196903,1.857451
590,-0.731494,1.818519,-0.999439,1.844046,-0.358753,1.757882,-0.969698,1.808115,-0.328602,1.726113,-0.846340,1.811239,-0.030217,0.716971,-0.251306,1.617274,0.567828,2.279827,-0.219702,1.619891,0.597512,2.343822
591,-0.133192,1.124859,-0.088685,1.355805,-0.024922,1.268088,-0.079076,1.267242,-0.022303,1.198665,-0.203305,1.184046,0.000409,0.621975,0.372842,1.172252,0.579490,1.593133,0.386062,1.156967,0.590874,1.611243
592,0.108273,1.334630,0.431728,1.213723,0.354167,1.441040,0.327391,1.251937,0.247354,1.488790,0.091000,1.363950,-0.045600,0.706192,-0.196518,1.372349,-0.333379,1.821939,-0.285583,1.398835,-0.420123,1.867747
593,0.586220,1.461726,0.758747,1.502832,0.141627,1.542878,0.589269,1.504041,-0.036152,1.608170,0.476367,1.475546,-0.072552,0.655918,0.473053,1.364405,-0.078090,1.874517,0.315393,1.348221,-0.235143,1.896366
594,0.300853,1.322572,0.279531,1.309445,-0.069729,1.441722,0.408473,1.326135,0.059171,1.479107,0.351077,1.339296,0.095413,0.567633,0.780604,1.174565,0.526751,1.662472,0.721721,1.158755,0.466790,1.667361
595,-0.528401,1.251294,-0.344674,1.273277,0.291035,1.261742,-0.369872,1.282894,0.272736,1.248638,-0.436689,1.210047,-0.014789,0.560287,-0.125774,1.248927,0.294404,1.648481,-0.294465,1.231462,0.126566,1.667644
596,-0.147739,1.464101,-0.582559,1.374584,-0.600082,1.485063,-0.578143,1.363560,-0.599106,1.527674,-0.368129,1.474767,-0.060275,0.705570,-0.618154,1.394266,-0.310684,1.945836,-0.739565,1.382433,-0.433119,1.944062
597,0.178198,1.161069,0.065123,1.284061,-0.182281,1.195120,0.070703,1.223045,-0.179471,1.230476,0.086657,1.131658,-0.023811,0.560260,0.648313,1.234493,0.539552,1.574241,0.593888,1.201766,0.483254,1.592928
598,0.352491,1.318944,0.187839,1.422763,-0.124669,1.502478,0.383333,1.307307,0.068733,1.472998,0.470186,1.281668,0.082951,0.668168,0.158675,1.220938,-0.229847,1.754004,0.322105,1.240878,-0.067031,1.788805
599,-0.245133,1.797041,-0.239176,1.647854,0.091474,1.694619,-0.206137,1.633340,0.131989,1.793526,-0.162653,1.678341,-0.001769,0.746047,-0.418982,1.661925,-0.261755,2.255784,-0.336868,1.679970,-0.179906,2.283008
600,0.731911,1.476263,0.475122,1.538699,-0.291277,1.472859,0.426858,1.493205,-0.336678,1.449618,0.622555,1.463358,-0.075751,0.681292,0.447607,1.373365,-0.257512,1.946499,0.505115,1.369681,-0.197544,1.950400
601,0.629551,1.443503,0.410797,1.380824,-0.345444,1.494642,0.548756,1.376285,-0.211752,1.531243,0.592960,1.420847,0.084426,0.640647,0.918775,1.262995,0.412012,1.771145,0.903254,1.271961,0.398106,1.798440
602,-0.504819,1.478628,-0.525344,1.539497,0.021780,1.500429,-0.504046,1.463125,0.044506,1.491628,-0.414954,1.419893,0.048152,0.618565,-0.394159,1.436998,0.067500,1.927130,-0.245208,1.440337,0.218853,1.983117
603,0.121070,1.429500,-0.166420,1.349856,-0.406255,1.620590,-0.053607,1.379269,-0.299395,1.638460,0.068976,1.406574,0.066124,0.680147,0.144864,1.536505,0.140474,2.052876,0.144108,1.506162,0.139983,2.032376
604,0.123571,1.133920,-0.193600,1.214125,-0.427761,1.226900,-0.288328,1.205393,-0.524980,1.325058,-0.051974,1.190863,-0.068662,0.583314,-0.151181,1.184564,-0.171305,1.553432,-0.336341,1.235991,-0.352966,1.609215
605,0.745294,1.692684,0.832538,1.719771,0.112225,1.755392,0.671166,1.652095,-0.039709,1.736890,0.675761,1.637608,-0.101511,0.673318,0.464585,1.349819,-0.312677,2.024800,0.429896,1.312298,-0.346662,2.025928
606,0.366744,1.334134,0.573133,1.639441,0.271351,1.631418,0.595135,1.459877,0.299651,1.513363,0.424945,1.361673,-0.006054,0.624164,0.228458,1.325086,-0.205898,1.864831,0.158450,1.333481,-0.275852,1.898441
607,0.074325,1.168507,-0.016958,1.244355,-0.076335,1.281370,0.047905,1.226151,-0.010533,1.318532,0.114981,1.198334,0.025996,0.605886,0.502827,1.196045,0.415360,1.619833,0.627200,1.197961,0.537648,1.654823
608,-0.673055,1.308860,-0.704973,1.211720,-0.042606,1.146871,-0.715074,1.177742,-0.060800,1.162852,-0.690568,1.238364,-0.002385,0.580849,-0.904543,1.292451,-0.215184,1.771850,-0.875997,1.303257,-0.185362,1.799339
609,0.022100,1.232552,0.187283,1.201433,0.116341,1.323476,0.258941,1.183998,0.184909,1.283829,0.015844,1.260202,0.040869,0.553033,0.222585,1.275695,0.251136,1.698733,0.313574,1.265961,0.340671,1.723974
610,-0.329990,1.288226,-0.248047,1.209721,0.131572,1.341353,-0.227173,1.197179,0.153623,1.447128,-0.256085,1.225467,0.024536,0.562719,-0.548575,1.130402,-0.263420,1.566736,-0.433186,1.100688,-0.150862,1.573230
611,-1.378553,1.993338,-1.928750,2.004575,-0.704674,2.009735,-1.772038,1.924821,-0.536671,2.027844,-1.452034,1.966986,0.064271,0.876019,-1.574440,1.911788,-0.059681,2.572854,-1.750426,1.849625,-0.235193,2.558576
612,-0.368484,2.251110,-0.235195,2.108083,-0.006053,2.195715,-0.057826,2.068679,0.156353,2.194902,-0.358272,2.171904,0.151112,0.835669,0.700662,1.808841,1.216375,2.540219,0.438244,1.769442,0.951925,2.572231
613,-0.102399,1.159565,-0.093088,1.214251,0.003493,1.173601,-0.163537,1.219764,-0.065321,1.257138,-0.180023,1.193174,-0.073379,0.629802,-0.319509,1.266262,-0.213654,1.630557,-0.559845,1.287006,-0.453255,1.672058
614,0.322020,1.265720,0.429922,1.484346,0.125775,1.282022,0.289389,1.401091,-0.013572,1.378455,0.272007,1.202263,-0.069192,0.706261,0.378084,1.186083,0.038404,1.639687,0.474022,1.220178,0.134601,1.719122
615,-0.619404,1.643413,-0.509827,1.636306,0.144964,1.592189,-0.420540,1.625912,0.233266,1.643520,-0.471387,1.708583,0.116126,0.698554,-0.583912,1.582789,0.000191,2.167187,-0.604558,1.578655,-0.017751,2.202064
616,0.033052,1.537156,-0.083748,1.391533,-0.109502,1.377288,-0.041178,1.445408,-0.067966,1.506678,0.056642,1.490689,0.018585,0.643895,0.194299,1.372042,0.155024,1.856948,0.125468,1.365273,0.085964,1.909743
617,0.144962,1.439292,0.060973,1.454126,-0.145672,1.230677,-0.002152,1.357941,-0.217627,1.281299,0.033653,1.341486,-0.047076,0.605413,0.171071,1.298721,0.093018,1.804115,0.262256,1.293044,0.183395,1.827004
618,0.930832,1.436185,0.985077,1.421047,0.062819,1.233557,0.901711,1.456058,-0.015191,1.320513,0.912158,1.412809,-0.031994,0.648483,0.653492,1.628216,-0.289408,2.049590,0.528153,1.643180,-0.415004,2.095803
619,0.078517,1.189595,-0.031994,1.288273,-0.181352,1.315594,-0.056424,1.278169,-0.207541,1.389261,0.014075,1.224742,0.003626,0.594644,-0.003135,1.209117,-0.012015,1.643450,0.064105,1.178729,0.054081,1.633584
620,-0.295351,1.325139,-0.330347,1.332356,0.015925,1.326883,-0.205437,1.299272,0.142802,1.332946,-0.155538,1.298239,0.089907,0.589646,0.206797,1.308170,0.451633,1.788265,0.217830,1.312504,0.463500,1.806523
621,0.236671,1.372965,-0.087602,1.506894,-0.440316,1.558954,-0.072928,1.430547,-0.428195,1.514471,0.041588,1.338140,-0.083725,0.617996,-0.327336,1.177201,-0.450711,1.700233,-0.349588,1.177238,-0.474351,1.728033
622,-0.064941,1.241517,-0.003261,1.328718,0.098410,1.245679,-0.077425,1.313249,0.030727,1.275846,-0.047228,1.273191,-0.019817,0.664668,-0.218055,1.247615,-0.195706,1.650073,-0.248840,1.268498,-0.224781,1.690174
623,-0.131110,1.260278,-0.063594,1.225833,0.115867,1.274439,-0.082837,1.190312,0.100589,1.337590,-0.037459,1.259692,0.045266,0.634168,-0.895675,1.221565,-0.815167,1.709300,-0.956142,1.208219,-0.874135,1.721707
624,1.213588,1.845946,1.540650,1.870238,0.348364,1.704232,1.537748,1.866329,0.346662,1.731287,1.246453,1.932540,0.011479,0.751854,0.987916,1.689196,-0.247591,2.298039,1.064238,1.647683,-0.170280,2.309019
625,0.174217,1.230657,-0.071791,1.038397,-0.255211,1.205905,-0.061210,1.139968,-0.236037,1.249700,0.162867,1.206942,-0.008905,0.637683,0.024081,1.224850,-0.148509,1.599307,-0.014843,1.225672,-0.187834,1.622608
626,-1.154653,1.690425,-1.301656,1.768544,-0.084329,1.679215,-1.244443,1.761573,-0.022733,1.761890,-1.059265,1.706034,0.032133,0.672970,-0.390756,1.541828,0.702828,2.176735,-0.452022,1.512889,0.639583,2.163507
627,-0.522203,1.170347,-0.426032,1.187332,0.171178,1.300386,-0.465798,1.179380,0.135841,1.240178,-0.469741,1.217019,-0.023213,0.692417,0.343637,1.293305,0.793644,1.686132,0.516914,1.365097,0.964633,1.766662
628,-0.472403,1.194642,-0.313202,1.263685,0.208775,1.355629,-0.361931,1.284580,0.155305,1.361400,-0.443583,1.246929,-0.014855,0.620286,-0.101917,1.170121,0.328129,1.607256,-0.169452,1.216212,0.260175,1.677641
629,-0.519034,2.349688,-0.316940,2.627321,0.250927,2.607875,-0.373024,2.587102,0.207611,2.604607,-0.548797,2.398208,-0.086338,0.821630,0.434014,2.102626,0.895111,2.904510,0.273743,2.026637,0.736093,2.896218
630,0.495293,1.478711,0.856774,1.501884,0.391563,1.411605,0.801134,1.437664,0.335876,1.410339,0.503025,1.471215,-0.021188,0.622567,0.287910,1.334542,-0.236751,1.905968,0.312480,1.335909,-0.210883,1.908492
631,-0.879124,1.640389,-0.855227,1.582268,0.054444,1.665324,-0.815540,1.571828,0.091756,1.657676,-0.739544,1.623434,0.114259,0.696002,0.181761,1.562539,1.033190,2.170506,0.177944,1.542051,1.029497,2.177696
632,-0.425737,1.753543,-0.479622,1.673923,-0.169528,1.723131,-0.464693,1.699012,-0.154726,1.738874,-0.540544,1.745198,-0.004121,0.760173,0.059054,1.718566,0.593840,2.295404,-0.111071,1.653285,0.423708,2.263864
633,0.560469,1.339208,0.503776,1.434946,-0.091216,1.550146,0.391025,1.446226,-0.195889,1.583015,0.413828,1.398499,-0.119758,0.725665,0.461384,1.435515,-0.074601,1.927088,0.472252,1.395773,-0.062468,1.917461
634,-0.172669,1.427433,-0.200777,1.186158,0.034951,1.536663,-0.189836,1.182619,0.039942,1.504050,-0.104588,1.355310,0.012420,0.622522,-0.030130,1.428666,0.086713,1.856570,-0.211052,1.433513,-0.092571,1.885471
635,-0.443397,1.373299,-0.578153,1.407796,-0.091003,1.255796,-0.522040,1.379520,-0.032119,1.297929,-0.372628,1.396617,0.031117,0.681478,-0.528072,1.386984,-0.132158,1.830357,-0.476373,1.391814,-0.077844,1.881352
636,-0.309167,1.389823,-0.356152,1.310598,-0.169458,1.477336,-0.425334,1.268712,-0.241441,1.500534,-0.488424,1.315107,-0.061752,0.605944,-0.328049,1.355596,0.098631,1.829238,-0.467172,1.407714,-0.039489,1.905808
637,-0.168811,1.067783,-0.275966,1.152377,-0.049572,1.115911,-0.232944,1.109078,-0.000720,1.148065,-0.086707,1.138604,0.023403,0.624193,-0.202779,1.219611,-0.094452,1.569024,-0.081695,1.199902,0.027707,1.582457
638,-1.153088,1.298996,-0.952363,1.334785,0.241239,1.485598,-0.970192,1.290809,0.216996,1.506992,-1.106964,1.269124,0.011848,0.658925,-0.575309,1.338869,0.544015,1.714399,-0.586761,1.312910,0.533859,1.745219
639,-1.606737,2.066249,-1.788777,1.979773,-0.097416,1.805740,-1.747307,1.950246,-0.064795,1.921740,-1.538671,1.928384,-0.005701,0.763475,-1.754325,1.746019,-0.218486,2.452703,-1.894904,1.691393,-0.360565,2.451392
640,0.608839,1.767349,0.430353,1.674128,-0.244840,2.032472,0.218928,1.567182,-0.449796,2.066379,0.374867,1.673506,-0.175594,0.937102,-0.558719,1.852176,-1.110826,2.437701,-0.756119,1.894340,-1.307899,2.515428
641,-0.316648,1.168205,-0.365468,1.111703,-0.014783,1.218244,-0.404785,1.117786,-0.044091,1.251059,-0.322163,1.168197,-0.045209,0.598547,-0.226514,1.235611,0.049129,1.578072,-0.231129,1.210744,0.044784,1.594725
642,-0.657370,1.432587,-0.699649,1.478544,-0.084755,1.441441,-0.709842,1.396506,-0.098096,1.374561,-0.665664,1.398609,0.034585,0.641795,0.509770,1.382398,1.207565,1.857285,0.518043,1.365431,1.218340,1.878061
643,0.469128,1.318385,0.598750,1.313164,0.116087,1.309806,0.578311,1.300453,0.092175,1.295089,0.419760,1.397669,-0.035789,0.560281,0.028362,1.350343,-0.421362,1.807159,0.010518,1.304124,-0.442498,1.790132
644,-0.400378,1.434723,-0.494596,1.480910,-0.106965,1.347948,-0.561970,1.479820,-0.169255,1.331617,-0.444718,1.483694,-0.034182,0.626390,-0.202403,1.451367,0.202161,1.986794,-0.237620,1.384470,0.170093,1.927679
645,-0.505763,1.313621,-0.693709,1.412044,-0.235411,1.460165,-0.566037,1.440827,-0.100321,1.481936,-0.471797,1.368712,0.072676,0.622903,-0.066874,1.396924,0.477287,1.797747,-0.000884,1.399668,0.543672,1.833390
646,0.149488,1.355369,0.053805,1.272487,-0.151829,1.471346,0.217497,1.326191,0.013985,1.527961,0.178849,1.285882,0.081662,0.628535,-0.028539,1.145795,-0.129241,1.627516,-0.017943,1.139409,-0.116171,1.645072
647,0.198440,1.501577,0.042426,1.526345,-0.143321,1.456049,0.075876,1.516014,-0.107861,1.499439,0.204956,1.517253,-0.005982,0.673295,0.440739,1.440532,0.226299,2.043586,0.509993,1.411290,0.297656,2.023078
648,-0.041426,1.296148,-0.122533,1.263464,-0.153549,1.465631,-0.166591,1.264213,-0.189881,1.566073,-0.118146,1.281048,-0.014590,0.623455,0.554071,1.177430,0.657299,1.699615,0.528272,1.189023,0.631844,1.710289
649,-0.549364,1.211797,-0.662942,1.285353,-0.135975,1.378819,-0.595733,1.269604,-0.069564,1.303357,-0.504450,1.236139,0.068428,0.581727,0.109879,1.277809,0.678916,1.652008,0.176087,1.255200,0.746881,1.667858
650,0.591377,1.292887,0.465341,1.284825,-0.149332,1.056710,0.493670,1.236296,-0.116980,1.163227,0.593946,1.278350,0.022287,0.676042,0.033466,1.152621,-0.540543,1.621344,0.056097,1.167792,-0.516866,1.686798
651,-0.025169,1.213177,-0.067802,1.328828,-0.127381,1.319569,-0.129428,1.248682,-0.195949,1.307056,-0.097819,1.255695,0.011680,0.626703,-0.079957,1.314100,0.033116,1.686885,-0.294315,1.283431,-0.182823,1.681570
652,0.765832,1.348670,0.403874,1.435268,-0.445125,1.586322,0.356537,1.378436,-0.492018,1.542981,0.593379,1.348748,-0.092923,0.616985,-0.494028,1.583211,-1.180190,2.054586,-0.536575,1.582308,-1.224741,2.064784
653,0.698820,1.627077,0.598528,1.543210,-0.245597,1.665060,0.683596,1.561495,-0.165310,1.657020,0.565669,1.640448,0.006625,0.696516,0.516396,1.334222,-0.037732,1.949116,0.548392,1.307284,-0.008730,1.960879
654,-0.159233,1.783648,0.266757,1.632616,0.521618,1.720429,0.243747,1.562639,0.494531,1.930648,-0.121825,1.599879,-0.051250,0.805392,0.347472,1.408649,0.422504,1.993227,0.312024,1.424680,0.384511,2.097135
655,0.400286,1.407431,0.362713,1.398072,-0.024966,1.433925,0.330446,1.457164,-0.057992,1.513890,0.422784,1.469514,0.011691,0.764848,-0.278967,1.530560,-0.690498,1.948298,-0.466791,1.530673,-0.878583,1.986135
656,0.176502,1.300383,0.030081,1.310101,-0.249088,1.272495,0.037323,1.252362,-0.248408,1.276241,0.085581,1.305645,0.010477,0.574062,0.720081,1.286337,0.646996,1.781186,0.809114,1.302717,0.735548,1.799309
657,-0.436758,1.460441,-0.446618,1.516463,-0.026140,1.640310,-0.472424,1.495922,-0.048248,1.698207,-0.459161,1.464082,-0.009441,0.765818,-0.078911,1.699247,0.369419,2.146158,0.012671,1.687465,0.461605,2.172202
658,-0.144063,1.280513,0.047434,1.330867,0.182487,1.322471,-0.009763,1.313265,0.118728,1.379922,-0.127170,1.260588,0.030186,0.667925,0.307883,1.259645,0.468035,1.726183,0.168674,1.268934,0.326722,1.754950
659,-0.767618,1.250880,-0.815851,1.177130,-0.076698,1.226855,-0.812282,1.169201,-0.077438,1.299506,-0.770381,1.244529,0.027669,0.618735,-0.050438,1.369107,0.748459,1.740075,-0.136616,1.366331,0.661378,1.758944
660,-0.124982,0.961792,-0.200301,0.987055,-0.046415,1.151799,-0.226098,0.978875,-0.068672,1.142021,-0.131194,0.976577,-0.036366,0.485233,-0.242102,1.113347,-0.147527,1.436854,-0.179934,1.101105,-0.085245,1.440054
