pair_id,time,final_mod_type,filename_mod,filename_ori,euclidean_distance,cosine_distance,neighborhood_confidence,relative_distance
3,15,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_15s.wav,1.1165412664413452,0.6233328580856323,0.8178958406151695,0.7989270803254404
3,15,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_15s.wav,1.1509827375411987,0.6623811721801758,0.7825934987766515,0.8489753894535604
3,15,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_15s.wav,1.2355703115463257,0.763317346572876,0.6492485145054177,0.9783455037684731
3,15,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_15s.wav,1.2383803129196167,0.7667933106422424,0.6428404986601421,0.9828006544784547
3,15,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_15s.wav,1.2403504848480225,0.7692350149154663,0.6381218688104393,0.9859301921575945
3,15,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_15s.wav,1.2303996086120603,0.7569419741630554,0.6611907258534312,0.970174175080606
3,15,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_15s.wav,1.1913295984268188,0.7096335291862488,0.7276010718862869,0.9095388382300263
3,15,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_15s.wav,1.2073931694030762,0.7288995981216431,0.7024933007107073,0.934232200699599
3,15,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_15s.wav,1.2498332262039185,0.7810418605804443,0.6162763602469998,1.0010630519332588
3,15,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_15s.wav,1.2687621116638184,0.8048789501190186,0.5681579867179307,1.0316151014545967
3,20,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_20s.wav,1.1896250247955322,0.7076044082641602,0.729581731329372,0.906938109529649
3,20,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_20s.wav,1.1855648756027222,0.7027825117111206,0.7358732377956425,0.9007578742271456
3,20,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_20s.wav,1.1570817232131958,0.6694197058677673,0.7748456250728184,0.857996693393914
3,20,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_20s.wav,1.190631628036499,0.708802342414856,0.7285331469183269,0.9084735043368101
3,20,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_20s.wav,1.1985071897506714,0.7182102799415588,0.7175230106023536,0.9205316783326053
3,20,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_20s.wav,1.212167263031006,0.7346752882003784,0.6946871723173715,0.941634915239051
3,20,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_20s.wav,1.2091938257217407,0.7310753464698792,0.6989980193405569,0.9370208620910708
3,20,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_20s.wav,1.2022453546524048,0.7226973176002502,0.7105907025515554,0.9262827242617069
3,20,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_20s.wav,1.1858903169631958,0.7031683921813965,0.7354072002796226,0.9012524580654161
